sequence,order_id,type,side,price,quantity
664,ORD000664,LIMIT,BUY,98.41,95
665,ORD000352,CANCEL,,,
666,ORD000666,LIMIT,SELL,101.9,30
667,ORD000667,MARKET,BUY,,85
668,ORD000668,LIMIT,BUY,100.21,58
669,ORD000669,MARKET,SELL,,28
670,ORD000628,CANCEL,,,
671,ORD000671,LIMIT,BUY,100.0,69
672,ORD000456,CANCEL,,,
673,ORD000300,CANCEL,,,
674,ORD000671,CANCEL,,,
675,ORD000675,LIMIT,SELL,101.03,76
676,ORD000486,CANCEL,,,
677,ORD000677,LIMIT,BUY,99.76,39
678,ORD000678,LIMIT,BUY,98.78,31
679,ORD000679,LIMIT,BUY,98.35,50
680,ORD000680,LIMIT,BUY,99.06,63
681,ORD000681,LIMIT,BUY,99.22,18
682,ORD000666,CANCEL,,,
683,ORD000683,LIMIT,BUY,100.38,63
684,ORD000661,CANCEL,,,
685,ORD000685,LIMIT,SELL,100.73,91
686,ORD000686,MARKET,SELL,,73
687,ORD000639,CANCEL,,,
688,ORD000183,CANCEL,,,
689,ORD000546,CANCEL,,,
690,ORD000653,CANCEL,,,
691,ORD000691,LIMIT,SELL,99.78,15
692,ORD000555,CANCEL,,,
693,ORD000693,LIMIT,SELL,101.39,98
694,ORD000694,LIMIT,BUY,98.26,84
695,ORD000695,LIMIT,SELL,99.58,34
696,ORD000696,LIMIT,BUY,100.48,100
697,ORD000697,LIMIT,BUY,99.47,45
698,ORD000698,MARKET,SELL,,18
699,ORD000699,LIMIT,BUY,99.43,69
700,ORD000553,CANCEL,,,
701,ORD000634,CANCEL,,,
702,ORD000572,CANCEL,,,
703,ORD000694,CANCEL,,,
704,ORD000704,MARKET,BUY,,97
705,ORD000705,LIMIT,BUY,100.17,17
706,ORD000706,MARKET,BUY,,92
707,ORD000707,LIMIT,BUY,99.69,63
708,ORD000599,CANCEL,,,
709,ORD000519,CANCEL,,,
710,ORD000710,LIMIT,BUY,100.2,12
711,ORD000711,LIMIT,SELL,101.69,59
712,ORD000712,LIMIT,SELL,101.67,94
713,ORD000530,CANCEL,,,
714,ORD000714,LIMIT,SELL,101.49,51
715,ORD000525,CANCEL,,,
716,ORD000716,MARKET,SELL,,37
717,ORD000717,LIMIT,BUY,99.21,44
718,ORD000718,MARKET,BUY,,81
719,ORD000719,MARKET,SELL,,21
720,ORD000720,LIMIT,BUY,99.07,89
721,ORD000721,MARKET,SELL,,36
722,ORD000507,CANCEL,,,
723,ORD000509,CANCEL,,,
724,ORD000724,MARKET,BUY,,81
725,ORD000725,LIMIT,BUY,98.23,13
726,ORD000543,CANCEL,,,
727,ORD000606,CANCEL,,,
728,ORD000657,CANCEL,,,
729,ORD000729,LIMIT,BUY,100.04,55
730,ORD000730,MARKET,SELL,,50
731,ORD000699,CANCEL,,,
732,ORD000458,CANCEL,,,
733,ORD000733,MARKET,SELL,,100
734,ORD000734,LIMIT,BUY,99.69,9
735,ORD000735,LIMIT,BUY,98.41,45
736,ORD000736,LIMIT,BUY,99.54,57
737,ORD000737,LIMIT,BUY,98.35,16
738,ORD000738,LIMIT,SELL,100.57,18
739,ORD000640,CANCEL,,,
740,ORD000585,CANCEL,,,
741,ORD000741,LIMIT,SELL,101.23,85
742,ORD000742,LIMIT,BUY,99.27,96
743,ORD000743,LIMIT,BUY,99.98,31
744,ORD000744,MARKET,BUY,,82
745,ORD000745,LIMIT,BUY,100.33,17
746,ORD000746,LIMIT,SELL,101.21,98
747,ORD000747,MARKET,BUY,,9
748,ORD000413,CANCEL,,,
749,ORD000224,CANCEL,,,
750,ORD000750,LIMIT,SELL,101.07,65
751,ORD000751,LIMIT,SELL,99.71,69
752,ORD000752,MARKET,BUY,,40
753,ORD000746,CANCEL,,,
754,ORD000714,CANCEL,,,
755,ORD000489,CANCEL,,,
756,ORD000756,LIMIT,BUY,99.09,31
757,ORD000282,CANCEL,,,
758,ORD000758,LIMIT,BUY,99.52,40
759,ORD000759,MARKET,BUY,,91
760,ORD000133,CANCEL,,,
761,ORD000517,CANCEL,,,
762,ORD000762,MARKET,SELL,,17
763,ORD000763,LIMIT,SELL,99.8,4
764,ORD000764,MARKET,SELL,,9
765,ORD000637,CANCEL,,,
766,ORD000766,LIMIT,SELL,100.4,64
767,ORD000767,LIMIT,BUY,98.64,14
768,ORD000768,MARKET,BUY,,66
769,ORD000743,CANCEL,,,
770,ORD000770,MARKET,BUY,,47
771,ORD000771,MARKET,BUY,,5
772,ORD000772,MARKET,SELL,,32
773,ORD000773,MARKET,SELL,,10
774,ORD000774,LIMIT,BUY,100.25,23
775,ORD000603,CANCEL,,,
776,ORD000776,MARKET,SELL,,60
777,ORD000777,LIMIT,SELL,100.88,2
778,ORD000778,LIMIT,SELL,100.26,80
779,ORD000529,CANCEL,,,
780,ORD000780,LIMIT,SELL,101.44,94
781,ORD000781,MARKET,BUY,,53
782,ORD000627,CANCEL,,,
783,ORD000783,LIMIT,BUY,98.0,85
784,ORD000784,MARKET,SELL,,68
785,ORD000785,LIMIT,SELL,99.65,19
786,ORD000786,MARKET,BUY,,30
787,ORD000787,LIMIT,SELL,100.43,96
788,ORD000311,CANCEL,,,
789,ORD000789,MARKET,SELL,,73
790,ORD000691,CANCEL,,,
791,ORD000791,MARKET,BUY,,41
792,ORD000792,LIMIT,SELL,101.34,41
793,ORD000793,MARKET,BUY,,26
794,ORD000735,CANCEL,,,
795,ORD000795,MARKET,BUY,,58
796,ORD000796,MARKET,SELL,,46
797,ORD000797,LIMIT,BUY,99.16,16
798,ORD000745,CANCEL,,,
799,ORD000799,MARKET,BUY,,42
800,ORD000711,CANCEL,,,
801,ORD000527,CANCEL,,,
802,ORD000802,LIMIT,BUY,98.65,23
803,ORD000544,CANCEL,,,
804,ORD000804,MARKET,BUY,,14
805,ORD000805,MARKET,BUY,,8
806,ORD000806,MARKET,BUY,,52
807,ORD000807,LIMIT,BUY,98.65,10
808,ORD000264,CANCEL,,,
809,ORD000695,CANCEL,,,
810,ORD000810,MARKET,BUY,,43
811,ORD000589,CANCEL,,,
812,ORD000677,CANCEL,,,
813,ORD000813,LIMIT,SELL,100.46,55
814,ORD000435,CANCEL,,,
815,ORD000815,MARKET,SELL,,20
816,ORD000696,CANCEL,,,
817,ORD000817,LIMIT,SELL,101.71,62
818,ORD000479,CANCEL,,,
819,ORD000819,MARKET,SELL,,68
820,ORD000778,CANCEL,,,
821,ORD000821,LIMIT,BUY,99.95,46
822,ORD000822,LIMIT,SELL,100.91,42
823,ORD000823,MARKET,BUY,,77
824,ORD000783,CANCEL,,,
825,ORD000825,LIMIT,BUY,99.18,46
826,ORD000826,LIMIT,BUY,98.25,85
827,ORD000664,CANCEL,,,
828,ORD000828,LIMIT,BUY,100.37,74
829,ORD000829,LIMIT,SELL,101.6,23
830,ORD000685,CANCEL,,,
831,ORD000831,LIMIT,SELL,99.57,90
832,ORD000832,LIMIT,BUY,98.47,64
833,ORD000833,LIMIT,BUY,98.23,30
834,ORD000834,LIMIT,BUY,98.0,79
835,ORD000384,CANCEL,,,
836,ORD000836,LIMIT,BUY,100.11,42
837,ORD000394,CANCEL,,,
838,ORD000838,LIMIT,BUY,100.12,47
839,ORD000839,LIMIT,SELL,101.16,76
840,ORD000523,CANCEL,,,
841,ORD000841,LIMIT,BUY,99.09,82
842,ORD000842,MARKET,SELL,,72
843,ORD000843,MARKET,SELL,,76
844,ORD000844,LIMIT,SELL,101.22,17
845,ORD000130,CANCEL,,,
846,ORD000846,LIMIT,SELL,101.43,73
847,ORD000717,CANCEL,,,
848,ORD000848,LIMIT,BUY,98.26,64
849,ORD000780,CANCEL,,,
850,ORD000557,CANCEL,,,
851,ORD000851,LIMIT,BUY,100.41,91
852,ORD000852,LIMIT,SELL,100.16,32
853,ORD000853,MARKET,SELL,,14
854,ORD000854,LIMIT,BUY,99.83,22
855,ORD000855,LIMIT,SELL,100.38,49
856,ORD000649,CANCEL,,,
857,ORD000857,MARKET,BUY,,10
858,ORD000858,MARKET,BUY,,41
859,ORD000337,CANCEL,,,
860,ORD000425,CANCEL,,,
861,ORD000861,LIMIT,BUY,99.37,12
862,ORD000862,LIMIT,SELL,100.58,84
863,ORD000846,CANCEL,,,
864,ORD000864,MARKET,BUY,,27
865,ORD000865,LIMIT,SELL,101.31,94
866,ORD000866,MARKET,SELL,,13
867,ORD000720,CANCEL,,,
868,ORD000868,MARKET,SELL,,47
869,ORD000321,CANCEL,,,
870,ORD000763,CANCEL,,,
871,ORD000871,MARKET,SELL,,4
872,ORD000751,CANCEL,,,
873,ORD000318,CANCEL,,,
874,ORD000874,LIMIT,BUY,98.99,63
875,ORD000875,MARKET,SELL,,70
876,ORD000876,LIMIT,SELL,100.42,58
877,ORD000648,CANCEL,,,
878,ORD000878,LIMIT,BUY,99.41,20
879,ORD000879,MARKET,BUY,,45
880,ORD000880,LIMIT,SELL,100.97,71
881,ORD000611,CANCEL,,,
882,ORD000882,LIMIT,SELL,101.22,61
883,ORD000883,LIMIT,BUY,98.2,92
884,ORD000737,CANCEL,,,
885,ORD000885,MARKET,BUY,,97
886,ORD000886,LIMIT,BUY,100.02,17
887,ORD000331,CANCEL,,,
888,ORD000888,MARKET,SELL,,81
889,ORD000756,CANCEL,,,
890,ORD000886,CANCEL,,,
891,ORD000891,MARKET,BUY,,72
892,ORD000892,LIMIT,SELL,100.8,2
893,ORD000893,MARKET,SELL,,20
894,ORD000750,CANCEL,,,
895,ORD000895,LIMIT,BUY,99.41,13
896,ORD000896,LIMIT,SELL,100.16,84
897,ORD000897,MARKET,SELL,,36
898,ORD000898,MARKET,SELL,,43
899,ORD000899,LIMIT,BUY,100.3,48
900,ORD000854,CANCEL,,,
901,ORD000901,MARKET,SELL,,63
902,ORD000902,LIMIT,BUY,98.57,39
903,ORD000903,LIMIT,SELL,100.3,94
904,ORD000904,MARKET,BUY,,28
905,ORD000905,LIMIT,SELL,101.4,48
906,ORD000906,MARKET,BUY,,91
907,ORD000907,LIMIT,BUY,99.31,73
908,ORD000457,CANCEL,,,
909,ORD000909,LIMIT,BUY,98.62,59
910,ORD000594,CANCEL,,,
911,ORD000911,LIMIT,SELL,100.66,51
912,ORD000912,LIMIT,BUY,98.6,63
913,ORD000913,LIMIT,BUY,99.19,71
914,ORD000914,LIMIT,BUY,98.65,89
915,ORD000186,CANCEL,,,
916,ORD000916,LIMIT,BUY,99.95,28
917,ORD000917,LIMIT,BUY,98.67,53
918,ORD000918,LIMIT,BUY,98.33,23
919,ORD000919,MARKET,BUY,,78
920,ORD000920,LIMIT,SELL,101.27,36
921,ORD000921,LIMIT,SELL,100.65,28
922,ORD000922,LIMIT,SELL,99.52,85
923,ORD000923,LIMIT,SELL,100.98,37
924,ORD000510,CANCEL,,,
925,ORD000925,LIMIT,SELL,101.1,36
926,ORD000785,CANCEL,,,
927,ORD000707,CANCEL,,,
928,ORD000928,LIMIT,SELL,101.2,93
929,ORD000925,CANCEL,,,
930,ORD000930,LIMIT,SELL,100.51,95
931,ORD000638,CANCEL,,,
932,ORD000932,LIMIT,BUY,99.6,61
933,ORD000933,LIMIT,SELL,101.61,85
934,ORD000934,MARKET,BUY,,61
935,ORD000738,CANCEL,,,
936,ORD000936,LIMIT,BUY,100.25,84
937,ORD000838,CANCEL,,,
938,ORD000813,CANCEL,,,
939,ORD000939,LIMIT,SELL,100.96,60
940,ORD000940,MARKET,SELL,,82
941,ORD000941,LIMIT,BUY,98.49,16
942,ORD000942,LIMIT,SELL,100.53,20
943,ORD000675,CANCEL,,,
944,ORD000944,MARKET,SELL,,92
945,ORD000448,CANCEL,,,
946,ORD000946,LIMIT,BUY,98.15,58
947,ORD000616,CANCEL,,,
948,ORD000948,LIMIT,BUY,99.91,12
949,ORD000913,CANCEL,,,
950,ORD000950,LIMIT,SELL,100.69,1
951,ORD000680,CANCEL,,,
952,ORD000952,LIMIT,BUY,99.89,68
953,ORD000181,CANCEL,,,
954,ORD000954,MARKET,BUY,,45
955,ORD000955,LIMIT,BUY,99.47,22
956,ORD000403,CANCEL,,,
957,ORD000822,CANCEL,,,
958,ORD000958,LIMIT,SELL,101.22,18
959,ORD000959,LIMIT,SELL,99.97,52
960,ORD000729,CANCEL,,,
961,ORD000961,MARKET,BUY,,3
962,ORD000962,MARKET,BUY,,92
963,ORD000963,LIMIT,BUY,99.6,99
964,ORD000964,LIMIT,BUY,98.12,14
965,ORD000965,MARKET,BUY,,15
966,ORD000966,MARKET,SELL,,33
967,ORD000967,MARKET,BUY,,88
968,ORD000968,LIMIT,SELL,99.75,67
969,ORD000568,CANCEL,,,
970,ORD000970,LIMIT,BUY,99.54,37
971,ORD000533,CANCEL,,,
972,ORD000972,LIMIT,BUY,100.08,26
973,ORD000973,MARKET,SELL,,6
974,ORD000974,LIMIT,BUY,99.2,31
975,ORD000495,CANCEL,,,
976,ORD000976,MARKET,SELL,,12
977,ORD000977,LIMIT,BUY,98.25,33
978,ORD000978,LIMIT,SELL,100.24,60
979,ORD000678,CANCEL,,,
980,ORD000980,LIMIT,SELL,101.19,55
981,ORD000981,LIMIT,BUY,100.23,2
982,ORD000982,LIMIT,BUY,100.24,80
983,ORD000515,CANCEL,,,
984,ORD000984,MARKET,SELL,,52
985,ORD000985,MARKET,SELL,,50
986,ORD000986,LIMIT,SELL,101.12,22
987,ORD000434,CANCEL,,,
988,ORD000988,MARKET,BUY,,76
989,ORD000989,MARKET,SELL,,49
990,ORD000990,LIMIT,BUY,100.2,94
991,ORD000991,LIMIT,BUY,99.22,53
992,ORD000992,MARKET,BUY,,41
993,ORD000986,CANCEL,,,
994,ORD000994,LIMIT,BUY,99.67,44
995,ORD000995,LIMIT,BUY,99.82,62
996,ORD000996,MARKET,SELL,,72
997,ORD000997,MARKET,BUY,,21
998,ORD000998,LIMIT,SELL,101.67,10
999,ORD000999,MARKET,SELL,,36
1000,ORD000767,CANCEL,,,
1001,ORD001001,LIMIT,SELL,100.09,59
1002,ORD001002,MARKET,SELL,,64
1003,ORD001003,LIMIT,BUY,99.86,3
1004,ORD000922,CANCEL,,,
1005,ORD000178,CANCEL,,,
1006,ORD001006,LIMIT,SELL,100.91,84
1007,ORD001007,LIMIT,SELL,99.64,29
1008,ORD001008,LIMIT,SELL,101.05,61
1009,ORD001009,LIMIT,SELL,99.79,98
1010,ORD001010,LIMIT,BUY,100.07,38
1011,ORD001011,LIMIT,SELL,99.61,22
1012,ORD001012,MARKET,SELL,,79
1013,ORD000569,CANCEL,,,
1014,ORD001014,MARKET,SELL,,25
1015,ORD001015,LIMIT,BUY,98.12,82
1016,ORD001016,LIMIT,BUY,99.13,85
1017,ORD001017,LIMIT,BUY,98.01,95
1018,ORD000941,CANCEL,,,
1019,ORD001019,LIMIT,SELL,101.45,23
1020,ORD001020,LIMIT,BUY,98.32,50
1021,ORD001021,LIMIT,SELL,100.46,78
1022,ORD001022,MARKET,BUY,,44
1023,ORD001023,LIMIT,SELL,99.85,78
1024,ORD001024,LIMIT,SELL,100.87,41
1025,ORD001025,MARKET,BUY,,80
1026,ORD001026,LIMIT,SELL,99.83,91
1027,ORD001027,LIMIT,BUY,99.74,42
1028,ORD001028,LIMIT,SELL,100.96,86
1029,ORD001029,LIMIT,SELL,100.56,2
1030,ORD001030,LIMIT,BUY,98.13,8
1031,ORD000681,CANCEL,,,
1032,ORD001032,MARKET,SELL,,8
1033,ORD001033,MARKET,SELL,,70
1034,ORD000958,CANCEL,,,
1035,ORD001021,CANCEL,,,
1036,ORD001036,MARKET,SELL,,90
1037,ORD000415,CANCEL,,,
1038,ORD001038,LIMIT,SELL,101.47,88
1039,ORD001039,MARKET,BUY,,33
1040,ORD000955,CANCEL,,,
1041,ORD001041,LIMIT,SELL,100.87,78
1042,ORD000741,CANCEL,,,
1043,ORD000712,CANCEL,,,
1044,ORD001044,MARKET,BUY,,23
1045,ORD001045,LIMIT,BUY,99.07,72
1046,ORD000693,CANCEL,,,
1047,ORD001047,MARKET,SELL,,60
1048,ORD001048,MARKET,BUY,,42
1049,ORD001049,LIMIT,SELL,100.93,46
1050,ORD000883,CANCEL,,,
1051,ORD001051,LIMIT,BUY,99.97,21
1052,ORD001052,MARKET,SELL,,29
1053,ORD001053,LIMIT,SELL,100.23,97
1054,ORD001054,LIMIT,SELL,101.56,84
1055,ORD000909,CANCEL,,,
1056,ORD001056,LIMIT,BUY,99.71,42
1057,ORD001057,LIMIT,BUY,99.35,37
1058,ORD001016,CANCEL,,,
1059,ORD001059,LIMIT,SELL,100.77,63
1060,ORD000766,CANCEL,,,
1061,ORD001061,LIMIT,BUY,98.42,99
1062,ORD001062,LIMIT,BUY,98.53,81
1063,ORD001063,LIMIT,SELL,100.01,90
1064,ORD001064,LIMIT,SELL,101.85,96
1065,ORD001065,LIMIT,BUY,98.83,12
1066,ORD000734,CANCEL,,,
1067,ORD001067,LIMIT,BUY,98.57,34
1068,ORD001068,LIMIT,SELL,100.58,3
1069,ORD001069,LIMIT,BUY,99.6,80
1070,ORD001061,CANCEL,,,
1071,ORD000478,CANCEL,,,
1072,ORD001072,MARKET,BUY,,88
1073,ORD001073,MARKET,BUY,,57
1074,ORD001074,LIMIT,BUY,99.33,18
1075,ORD001075,LIMIT,SELL,99.86,87
1076,ORD001076,LIMIT,SELL,99.53,72
1077,ORD000409,CANCEL,,,
1078,ORD001068,CANCEL,,,
1079,ORD001079,LIMIT,BUY,99.87,93
1080,ORD001080,LIMIT,SELL,101.63,19
1081,ORD000826,CANCEL,,,
1082,ORD001082,MARKET,SELL,,24
1083,ORD001083,LIMIT,BUY,100.33,71
1084,ORD001084,MARKET,BUY,,9
1085,ORD000797,CANCEL,,,
1086,ORD001086,LIMIT,SELL,100.39,86
1087,ORD001087,MARKET,BUY,,9
1088,ORD001088,LIMIT,SELL,100.32,85
1089,ORD001089,LIMIT,BUY,98.91,41
1090,ORD001090,MARKET,BUY,,32
1091,ORD001091,MARKET,SELL,,47
1092,ORD000914,CANCEL,,,
1093,ORD001093,LIMIT,SELL,101.44,63
1094,ORD001094,LIMIT,BUY,98.2,36
1095,ORD001095,LIMIT,BUY,98.49,94
1096,ORD001096,LIMIT,BUY,100.23,65
1097,ORD001097,LIMIT,SELL,100.03,5
1098,ORD001098,LIMIT,SELL,99.87,51
1099,ORD001074,CANCEL,,,
1100,ORD001100,MARKET,SELL,,65
1101,ORD001101,LIMIT,SELL,99.53,31
1102,ORD001102,LIMIT,BUY,98.35,21
1103,ORD001062,CANCEL,,,
1104,ORD001104,LIMIT,BUY,99.21,46
1105,ORD001015,CANCEL,,,
1106,ORD000861,CANCEL,,,
1107,ORD001107,LIMIT,BUY,99.29,47
1108,ORD001108,LIMIT,SELL,99.6,84
1109,ORD001109,LIMIT,SELL,100.16,70
1110,ORD001110,LIMIT,SELL,100.41,84
1111,ORD001111,LIMIT,BUY,98.94,29
1112,ORD001112,LIMIT,SELL,100.36,62
1113,ORD001113,LIMIT,BUY,98.35,22
1114,ORD001029,CANCEL,,,
1115,ORD001115,MARKET,BUY,,21
1116,ORD001116,LIMIT,BUY,99.04,43
1117,ORD001117,LIMIT,SELL,100.7,76
1118,ORD000972,CANCEL,,,
1119,ORD000424,CANCEL,,,
1120,ORD001094,CANCEL,,,
1121,ORD001112,CANCEL,,,
1122,ORD001122,MARKET,BUY,,34
1123,ORD001123,LIMIT,SELL,100.91,3
1124,ORD001124,LIMIT,SELL,100.04,78
1125,ORD001125,MARKET,SELL,,53
1126,ORD001126,LIMIT,BUY,99.28,22
1127,ORD001127,LIMIT,SELL,100.99,9
1128,ORD000952,CANCEL,,,
1129,ORD000266,CANCEL,,,
1130,ORD001041,CANCEL,,,
1131,ORD001131,LIMIT,BUY,98.44,79
1132,ORD001132,MARKET,BUY,,85
1133,ORD001108,CANCEL,,,
1134,ORD001134,LIMIT,BUY,99.94,84
1135,ORD001135,LIMIT,SELL,99.61,68
1136,ORD001136,LIMIT,SELL,100.45,76
1137,ORD001137,LIMIT,BUY,98.64,99
1138,ORD000539,CANCEL,,,
1139,ORD001069,CANCEL,,,
1140,ORD001140,MARKET,BUY,,96
1141,ORD001141,LIMIT,BUY,98.94,27
1142,ORD001142,LIMIT,SELL,99.77,55
1143,ORD001143,MARKET,SELL,,69
1144,ORD001144,LIMIT,SELL,101.98,51
1145,ORD001145,LIMIT,SELL,100.89,23
1146,ORD001146,MARKET,SELL,,40
1147,ORD001147,LIMIT,SELL,101.64,85
1148,ORD000839,CANCEL,,,
1149,ORD001149,MARKET,BUY,,66
1150,ORD001150,LIMIT,SELL,101.04,88
1151,ORD001151,LIMIT,BUY,99.59,12
1152,ORD001152,LIMIT,SELL,100.59,9
1153,ORD000950,CANCEL,,,
1154,ORD000414,CANCEL,,,
1155,ORD001155,LIMIT,SELL,100.8,92
1156,ORD001156,LIMIT,BUY,100.05,82
1157,ORD001157,MARKET,BUY,,85
1158,ORD001158,MARKET,SELL,,77
1159,ORD001159,LIMIT,BUY,99.69,47
1160,ORD000184,CANCEL,,,
1161,ORD001161,LIMIT,BUY,99.95,46
1162,ORD001162,LIMIT,SELL,100.79,95
1163,ORD001163,LIMIT,BUY,99.82,72
1164,ORD001164,LIMIT,SELL,101.54,29
1165,ORD001165,LIMIT,BUY,99.01,1
1166,ORD000991,CANCEL,,,
1167,ORD001167,LIMIT,BUY,98.85,15
1168,ORD001168,LIMIT,SELL,101.53,74
1169,ORD001017,CANCEL,,,
1170,ORD001170,LIMIT,SELL,101.39,100
1171,ORD001171,LIMIT,SELL,101.66,62
1172,ORD000537,CANCEL,,,
1173,ORD001173,LIMIT,BUY,98.57,41
1174,ORD001174,LIMIT,SELL,99.52,34
1175,ORD000582,CANCEL,,,
1176,ORD001176,MARKET,SELL,,23
1177,ORD001177,MARKET,SELL,,74
1178,ORD001167,CANCEL,,,
1179,ORD001179,LIMIT,BUY,98.5,95
1180,ORD000895,CANCEL,,,
1181,ORD000833,CANCEL,,,
1182,ORD001182,MARKET,SELL,,14
1183,ORD000563,CANCEL,,,
1184,ORD001184,LIMIT,SELL,101.41,70
1185,ORD001185,LIMIT,SELL,100.29,74
1186,ORD001186,MARKET,SELL,,98
1187,ORD001187,LIMIT,SELL,101.38,17
1188,ORD001019,CANCEL,,,
1189,ORD001189,LIMIT,BUY,98.98,88
1190,ORD001190,LIMIT,SELL,101.25,59
1191,ORD001191,MARKET,BUY,,27
1192,ORD001192,LIMIT,BUY,99.53,34
1193,ORD000903,CANCEL,,,
1194,ORD001057,CANCEL,,,
1195,ORD001195,LIMIT,SELL,100.75,27
1196,ORD001196,LIMIT,SELL,100.5,58
1197,ORD000710,CANCEL,,,
1198,ORD001198,LIMIT,BUY,99.8,31
1199,ORD001199,MARKET,SELL,,95
1200,ORD000239,CANCEL,,,
1201,ORD001088,CANCEL,,,
1202,ORD001162,CANCEL,,,
1203,ORD001203,LIMIT,SELL,100.25,72
1204,ORD001204,LIMIT,BUY,99.73,8
1205,ORD000905,CANCEL,,,
1206,ORD001206,LIMIT,BUY,98.84,47
1207,ORD001207,LIMIT,SELL,100.53,45
1208,ORD001208,LIMIT,BUY,99.62,69
1209,ORD000921,CANCEL,,,
1210,ORD001210,LIMIT,SELL,100.62,11
1211,ORD001211,LIMIT,SELL,101.89,22
1212,ORD001212,LIMIT,SELL,101.03,52
1213,ORD001213,MARKET,BUY,,44
1214,ORD000948,CANCEL,,,
1215,ORD001215,LIMIT,SELL,100.49,57
1216,ORD001216,LIMIT,SELL,100.8,58
1217,ORD001217,LIMIT,BUY,98.31,31
1218,ORD001218,MARKET,BUY,,51
1219,ORD000538,CANCEL,,,
1220,ORD001220,LIMIT,SELL,99.57,51
1221,ORD001221,MARKET,BUY,,80
1222,ORD001187,CANCEL,,,
1223,ORD001223,LIMIT,SELL,100.12,37
1224,ORD001224,MARKET,BUY,,22
1225,ORD001192,CANCEL,,,
1226,ORD001226,LIMIT,SELL,100.67,70
1227,ORD001227,MARKET,SELL,,90
1228,ORD001228,LIMIT,SELL,101.09,73
1229,ORD001229,LIMIT,SELL,100.7,30
1230,ORD001230,LIMIT,SELL,100.53,20
1231,ORD001231,LIMIT,BUY,99.9,18
1232,ORD001232,LIMIT,SELL,101.22,63
1233,ORD001233,MARKET,SELL,,99
1234,ORD001234,LIMIT,SELL,101.49,71
1235,ORD001235,LIMIT,SELL,100.59,32
1236,ORD001231,CANCEL,,,
1237,ORD001237,MARKET,SELL,,11
1238,ORD001238,LIMIT,BUY,100.0,79
1239,ORD001239,MARKET,SELL,,96
1240,ORD001240,LIMIT,SELL,101.63,24
1241,ORD000683,CANCEL,,,
1242,ORD001242,MARKET,SELL,,80
1243,ORD001243,MARKET,SELL,,7
1244,ORD001244,MARKET,BUY,,14
1245,ORD000742,CANCEL,,,
1246,ORD001246,MARKET,BUY,,20
1247,ORD000876,CANCEL,,,
1248,ORD001248,LIMIT,SELL,100.75,48
1249,ORD001249,LIMIT,BUY,100.11,19
1250,ORD001024,CANCEL,,,
1251,ORD001093,CANCEL,,,
1252,ORD000916,CANCEL,,,
1253,ORD001253,MARKET,BUY,,99
1254,ORD001254,LIMIT,SELL,100.61,95
1255,ORD001255,LIMIT,BUY,99.93,67
1256,ORD001256,LIMIT,BUY,99.7,40
1257,ORD001257,LIMIT,BUY,98.11,71
1258,ORD001258,LIMIT,SELL,100.25,47
1259,ORD001259,LIMIT,BUY,98.59,56
1260,ORD001260,LIMIT,BUY,99.46,51
1261,ORD001261,LIMIT,BUY,99.45,89
1262,ORD001262,LIMIT,BUY,98.22,21
1263,ORD001263,LIMIT,SELL,101.99,81
1264,ORD001001,CANCEL,,,
1265,ORD001265,MARKET,BUY,,30
1266,ORD001266,LIMIT,SELL,100.6,25
1267,ORD001020,CANCEL,,,
1268,ORD001268,MARKET,BUY,,6
1269,ORD001269,LIMIT,SELL,100.86,63
1270,ORD000841,CANCEL,,,
1271,ORD001271,LIMIT,SELL,100.19,77
1272,ORD001272,MARKET,BUY,,20
1273,ORD001273,LIMIT,SELL,100.64,100
1274,ORD001274,LIMIT,SELL,101.71,80
1275,ORD001275,LIMIT,BUY,98.16,69
1276,ORD001276,LIMIT,BUY,99.24,71
1277,ORD000939,CANCEL,,,
1278,ORD001278,MARKET,SELL,,67
1279,ORD001279,LIMIT,BUY,98.32,5
1280,ORD001113,CANCEL,,,
1281,ORD000439,CANCEL,,,
1282,ORD001282,LIMIT,SELL,100.81,90
1283,ORD001283,LIMIT,BUY,99.51,10
1284,ORD000878,CANCEL,,,
1285,ORD001285,LIMIT,BUY,99.6,47
1286,ORD001286,LIMIT,SELL,101.49,8
1287,ORD001287,LIMIT,SELL,101.34,39
1288,ORD000892,CANCEL,,,
1289,ORD001289,MARKET,BUY,,30
1290,ORD001290,MARKET,BUY,,85
1291,ORD001206,CANCEL,,,
1292,ORD001292,LIMIT,SELL,101.42,74
1293,ORD001293,LIMIT,SELL,100.57,14
1294,ORD000844,CANCEL,,,
1295,ORD001295,LIMIT,SELL,100.83,77
1296,ORD001296,LIMIT,SELL,100.88,42
1297,ORD001297,LIMIT,SELL,100.58,93
1298,ORD001298,LIMIT,BUY,98.53,99
1299,ORD001299,LIMIT,SELL,100.63,51
1300,ORD000450,CANCEL,,,
1301,ORD001301,LIMIT,BUY,100.48,39
1302,ORD000911,CANCEL,,,
1303,ORD000994,CANCEL,,,
1304,ORD001254,CANCEL,,,
1305,ORD001305,MARKET,BUY,,59
1306,ORD001306,MARKET,BUY,,75
1307,ORD000936,CANCEL,,,
1308,ORD001308,LIMIT,BUY,99.42,28
1309,ORD001309,LIMIT,SELL,99.93,89
1310,ORD001310,LIMIT,BUY,98.75,94
1311,ORD001311,MARKET,SELL,,8
1312,ORD001312,LIMIT,SELL,101.54,54
1313,ORD001313,LIMIT,BUY,98.57,84
